Date,Component,Type,Event,Event ID
2025-02-11 04:14:15,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-18-235-237-97.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,923
2025-02-11 04:14:15,sflib,STATUS,"Fetching (GET): https://raw.githubusercontent.com/StevenBlack/hosts/master/hosts (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",924
2025-02-11 04:14:16,sflib,STATUS,Fetched https://api.duckduckgo.com/?q=amazonaws.com&format=json&pretty=1 (12996 bytes in 9.797088861465454s),925
2025-02-11 04:14:16,sfp_cleanbrowsing,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",926
2025-02-11 04:14:17,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b0f17c90>,927
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: SEARCH_ENGINE_WEB_CONTENT,928
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_ABSTRACT,929
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,930
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,931
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,932
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,933
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,934
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,935
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,936
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,937
2025-02-11 04:14:17,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_DESCRIPTION_CATEGORY,938
2025-02-11 04:14:17,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b1abd950>,939
2025-02-11 04:14:17,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b0f14ad0>,940
2025-02-11 04:14:17,sfp_whois,DEBUG,"Received event, AFFILIATE_DOMAIN_NAME, from sfp_dnsresolve",941
2025-02-11 04:14:17,sfp_whois,DEBUG,Sending WHOIS query for domain: amazonaws.com,942
2025-02-11 04:14:17,sfp_whois,ERROR,Unable to perform WHOIS query on amazonaws.com: module 'whois' has no attribute 'whois',943
2025-02-11 04:14:17,sfp_whois,ERROR,No WHOIS record for amazonaws.com,944
2025-02-11 04:14:17,sfp_phishtank,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",945
2025-02-11 04:14:17,sfp_phishtank,DEBUG,Checking maliciousness of ec2-18-235-237-97.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with phishtank.com,946
2025-02-11 04:14:17,sflib,STATUS,"Fetching (GET): https://data.phishtank.com/data/online-valid.csv (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",947
2025-02-11 04:14:19,sflib,STATUS,Fetched https://data.phishtank.com/data/online-valid.csv (17993 bytes in 1.8109283447265625s),948
2025-02-11 04:14:19,sfp_phishtank,ERROR,Unexpected HTTP response code 404 from phishtank.com.,949
2025-02-11 04:14:19,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",950
2025-02-11 04:14:19,sfp_openstreetmap,DEBUG,"Received event, PHYSICAL_ADDRESS, from sfp_bgpview",951
2025-02-11 04:14:19,sflib,STATUS,"Fetching (GET): https://nominatim.openstreetmap.org/search?q=410+Terry+Ave+N.%2C+Seattle%2C+WA%2C+98109%2C+US&format=json&polygon=0&addressdetails=0 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",952
2025-02-11 04:14:20,sflib,STATUS,Fetched https://raw.githubusercontent.com/StevenBlack/hosts/master/hosts (3694246 bytes in 4.806457757949829s),953
2025-02-11 04:14:20,sfp_phishtank,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",954
2025-02-11 04:14:20,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",955
2025-02-11 04:14:20,sflib,STATUS,Fetched https://nominatim.openstreetmap.org/search?q=410+Terry+Ave+N.%2C+Seattle%2C+WA%2C+98109%2C+US&format=json&polygon=0&addressdetails=0 (542 bytes in 1.0200598239898682s),956
2025-02-11 04:14:21,sfp_openstreetmap,STATUS,"Found 1 matches for 410 Terry Ave N., Seattle, WA, 98109, US",957
2025-02-11 04:14:21,sfp_openstreetmap,DEBUG,"Found coordinates: 47.622298,-122.33650008377637",958
2025-02-11 04:14:21,sfp_wigle,ERROR,Invalid API key for sfp_wigle module,959
2025-02-11 04:14:21,sfp_googlemaps,DEBUG,"Received event, PHYSICAL_ADDRESS, from sfp_bgpview",960
2025-02-11 04:14:21,sfp_googlemaps,ERROR,You enabled sfp_googlemaps but did not set an API key!,961
2025-02-11 04:14:21,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",962
2025-02-11 04:14:21,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.103 (AFFILIATE_IPADDR) with VXVault.net,963
2025-02-11 04:14:21,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",964
2025-02-11 04:14:21,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",965
2025-02-11 04:14:21,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 103.237.235.18.dnsbl-1.uceprotect.net,966
2025-02-11 04:14:21,sfp__stor_db,DEBUG,Storing an event: PHYSICAL_COORDINATES,967
2025-02-11 04:14:22,sfp_openstreetmap,DEBUG,"Received event, PHYSICAL_ADDRESS, from sfp_bgpview",968
2025-02-11 04:14:22,sflib,STATUS,"Fetching (GET): https://nominatim.openstreetmap.org/search?q=Amazon+Web+Services%2C+Inc.%2C+P.O.+Box+81226%2C+Seattle%2C+WA%2C+98108-1226%2C+US&format=json&polygon=0&addressdetails=0 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",969
2025-02-11 04:14:26,sflib,ERROR,Failed to connect to http://ec2-18-235-237-97.compute-1.amazonaws.com/,970
2025-02-11 04:14:26,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-97.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",971
2025-02-11 04:14:28,sflib,STATUS,Fetched https://nominatim.openstreetmap.org/search?q=Amazon+Web+Services%2C+Inc.%2C+P.O.+Box+81226%2C+Seattle%2C+WA%2C+98108-1226%2C+US&format=json&polygon=0&addressdetails=0 (2 bytes in 5.722388029098511s),972
2025-02-11 04:14:29,sfp_openstreetmap,STATUS,"Found 0 matches for Amazon Web Services, Inc., P.O. Box 81226, Seattle, WA, 98108-1226, US",973
2025-02-11 04:14:29,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",974
2025-02-11 04:14:29,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.104 (AFFILIATE_IPADDR) with VXVault.net,975
2025-02-11 04:14:29,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",976
2025-02-11 04:14:29,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",977
2025-02-11 04:14:29,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.103 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,978
2025-02-11 04:14:29,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.103 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,979
2025-02-11 04:14:29,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.103 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,980
2025-02-11 04:14:29,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",981
2025-02-11 04:14:29,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.104 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,982
2025-02-11 04:14:29,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",983
2025-02-11 04:14:29,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.104 (AFFILIATE_IPADDR) with blocklist.de,984
2025-02-11 04:14:29,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",985
2025-02-11 04:14:29,sfp_greensnow,DEBUG,Checking maliciousness of 18.235.237.105 (AFFILIATE_IPADDR) with greensnow.co,986
2025-02-11 04:14:29,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",987
2025-02-11 04:14:31,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 103.237.235.18.dnsbl-2.uceprotect.net,988
2025-02-11 04:14:31,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",989
2025-02-11 04:14:31,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.104 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,990
2025-02-11 04:14:31,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.104 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,991
2025-02-11 04:14:31,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.104 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,992
2025-02-11 04:14:31,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",993
2025-02-11 04:14:31,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.105 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,994
2025-02-11 04:14:31,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",995
2025-02-11 04:14:31,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.105 (AFFILIATE_IPADDR) with blocklist.de,996
2025-02-11 04:14:31,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",997
2025-02-11 04:14:31,sfp_greensnow,DEBUG,Checking maliciousness of 18.235.237.106 (AFFILIATE_IPADDR) with greensnow.co,998
2025-02-11 04:14:31,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",999
2025-02-11 04:14:31,sfp_cinsscore,DEBUG,Checking maliciousness of 18.235.237.105 with cinsscore.com,1000
2025-02-11 04:14:31,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1001
2025-02-11 04:14:31,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 105.237.235.18.dnsbl.dronebl.org,1002
2025-02-11 04:14:34,sfp_dnsresolve,DEBUG,Found host: 18.235.237.103,1003
2025-02-11 04:14:34,sfp_dnsresolve,DEBUG,Found host: ec2-18-235-237-103.compute-1.amazonaws.com,1004
2025-02-11 04:14:34,sfp_dnsresolve,DEBUG,"Skipping domain, amazonaws.com, already processed.",1005
2025-02-11 04:14:34,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1006
2025-02-11 04:14:34,sfp_cinsscore,DEBUG,Checking maliciousness of 18.235.237.106 with cinsscore.com,1007
2025-02-11 04:14:34,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1008
2025-02-11 04:14:34,sfp_cleantalk,DEBUG,Checking maliciousness of 18.235.237.105 with CleanTalk Spam List,1009
2025-02-11 04:14:34,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1010
2025-02-11 04:14:34,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.104 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1011
2025-02-11 04:14:34,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_INTERNET_NAME,1012
2025-02-11 04:14:35,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.104 (620 bytes in 0.6357812881469727s),1013
2025-02-11 04:14:35,sfp_maltiverse,DEBUG,No blacklist information found for IP,1014
2025-02-11 04:14:35,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1015
2025-02-11 04:14:35,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.105%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1016
2025-02-11 04:14:35,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.105%29&_size=1 (2 bytes in 0.5618042945861816s),1017
2025-02-11 04:14:35,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1018
2025-02-11 04:14:35,sfp_sorbs,DEBUG,Checking SORBS blacklist: 103.237.235.18.dnsbl.sorbs.net,1019
2025-02-11 04:14:36,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1020
2025-02-11 04:14:36,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 105.237.235.18.bl.spamcop.net,1021
2025-02-11 04:14:36,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1022
2025-02-11 04:14:36,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 105.237.235.18.zen.spamhaus.org,1023
2025-02-11 04:14:36,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1024
2025-02-11 04:14:36,sfp_surbl,DEBUG,Checking SURBL blacklist: 105.237.235.18.multi.surbl.org,1025
2025-02-11 04:14:36,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1026
2025-02-11 04:14:36,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.105 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1027
2025-02-11 04:14:37,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.105,1028
2025-02-11 04:14:37,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.105,1029
2025-02-11 04:14:37,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1030
2025-02-11 04:14:37,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",1031
2025-02-11 04:14:39,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 1.8770651817321777s),1032
2025-02-11 04:14:40,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.104,1033
2025-02-11 04:14:40,sfp_countryname,DEBUG,"Received event, PHYSICAL_ADDRESS, from sfp_bgpview",1034
2025-02-11 04:14:40,sfp_countryname,DEBUG,"Found no country names associated with PHYSICAL_ADDRESS: Amazon Web Services, Inc., P.O. Box 81226, Seattle, WA, 98108-1226, US",1035
2025-02-11 04:14:40,sfp_email,DEBUG,"Received event, RAW_RIR_DATA, from sfp_bgpview",1036
2025-02-11 04:14:40,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",1037
2025-02-11 04:14:40,sfp_email,STATUS,Found e-mail address: trustandsafety@support.aws.com,1038
2025-02-11 04:14:40,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",1039
2025-02-11 04:14:40,sfp_email,STATUS,Found e-mail address: aws-rpki-routing-poc@amazon.com,1040
2025-02-11 04:14:40,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",1041
2025-02-11 04:14:40,sfp_email,STATUS,Found e-mail address: amzn-noc-contact@amazon.com,1042
2025-02-11 04:14:40,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",1043
2025-02-11 04:14:40,sfp_email,STATUS,Found e-mail address: aws-routing-poc@amazon.com,1044
2025-02-11 04:14:40,sfp_names,DEBUG,"Received event, RAW_RIR_DATA, from sfp_bgpview",1045
2025-02-11 04:14:40,sfp_names,DEBUG,Ignoring RAW_RIR_DATA from untrusted module.,1046
2025-02-11 04:14:40,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1047
2025-02-11 04:14:40,sfp_openphish,DEBUG,Checking maliciousness of ec2-18-235-237-103.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,1048
2025-02-11 04:14:40,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1049
2025-02-11 04:14:40,sfp_opendns,DEBUG,ec2-18-235-237-103.compute-1.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7fa2b198c450>,1050
2025-02-11 04:14:40,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1051
2025-02-11 04:14:40,sfp_cloudflaredns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1052
2025-02-11 04:14:40,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,1053
2025-02-11 04:14:40,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,1054
2025-02-11 04:14:40,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,1055
2025-02-11 04:14:40,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,1056
2025-02-11 04:14:41,sflib,ERROR,Failed to connect to https://ec2-18-235-237-97.compute-1.amazonaws.com/,1057
2025-02-11 04:14:41,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-97.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1058
2025-02-11 04:14:45,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-103.compute-1.amazonaws.com,1059
2025-02-11 04:14:46,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1060
2025-02-11 04:14:46,sfp_cleantalk,DEBUG,Checking maliciousness of 18.235.237.106 with CleanTalk Spam List,1061
2025-02-11 04:14:47,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1062
2025-02-11 04:14:47,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.105 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1063
2025-02-11 04:14:47,sfp_comodo,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1064
2025-02-11 04:14:47,sfp_comodo,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b9616f50>,1065
2025-02-11 04:14:47,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1066
2025-02-11 04:14:47,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1067
2025-02-11 04:14:47,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b1abd950>,1068
2025-02-11 04:14:47,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1069
2025-02-11 04:14:52,sfp_yandexdns,DEBUG,ec2-18-235-237-103.compute-1.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7fa2ab572a10>,1070
2025-02-11 04:14:52,sfp_duckduckgo,DEBUG,"Skipping amazonaws.com, already checked.",1071
2025-02-11 04:14:52,sfp_cleanbrowsing,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1072
2025-02-11 04:14:52,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2ab573290>,1073
2025-02-11 04:14:52,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2ab571e90>,1074
2025-02-11 04:14:52,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2ab572d10>,1075
2025-02-11 04:14:52,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1076
2025-02-11 04:14:52,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-18-235-237-98.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,1077
2025-02-11 04:14:52,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1078
2025-02-11 04:14:52,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.105 (620 bytes in 5.900685787200928s),1079
2025-02-11 04:14:52,sfp_maltiverse,DEBUG,No blacklist information found for IP,1080
2025-02-11 04:14:52,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1081
2025-02-11 04:14:52,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.106%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1082
2025-02-11 04:14:53,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.106%29&_size=1 (2 bytes in 1.0150890350341797s),1083
2025-02-11 04:14:53,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1084
2025-02-11 04:14:53,sfp_sorbs,DEBUG,Checking SORBS blacklist: 104.237.235.18.dnsbl.sorbs.net,1085
2025-02-11 04:14:54,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1086
2025-02-11 04:14:54,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 106.237.235.18.bl.spamcop.net,1087
2025-02-11 04:14:54,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1088
2025-02-11 04:14:54,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 106.237.235.18.zen.spamhaus.org,1089
2025-02-11 04:14:54,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1090
2025-02-11 04:14:54,sfp_surbl,DEBUG,Checking SURBL blacklist: 106.237.235.18.multi.surbl.org,1091
2025-02-11 04:14:54,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1092
2025-02-11 04:14:54,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.106 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1093
2025-02-11 04:14:54,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.106,1094
2025-02-11 04:14:54,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.106,1095
2025-02-11 04:14:54,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1096
2025-02-11 04:14:54,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",1097
2025-02-11 04:14:54,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1098
2025-02-11 04:14:54,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.105 (AFFILIATE_IPADDR) with VXVault.net,1099
2025-02-11 04:14:54,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1100
2025-02-11 04:14:54,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1101
2025-02-11 04:14:54,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 104.237.235.18.dnsbl-1.uceprotect.net,1102
2025-02-11 04:14:54,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 104.237.235.18.dnsbl-2.uceprotect.net,1103
2025-02-11 04:14:55,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1104
2025-02-11 04:14:55,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.105 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,1105
2025-02-11 04:14:55,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.31157565116882324s),1106
2025-02-11 04:14:55,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.105 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,1107
2025-02-11 04:14:55,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.105 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,1108
2025-02-11 04:14:55,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1109
2025-02-11 04:14:55,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.106 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,1110
2025-02-11 04:14:55,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1111
2025-02-11 04:14:55,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.106 (AFFILIATE_IPADDR) with blocklist.de,1112
2025-02-11 04:14:55,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1113
2025-02-11 04:14:55,sfp_greensnow,DEBUG,Checking maliciousness of 18.235.237.107 (AFFILIATE_IPADDR) with greensnow.co,1114
2025-02-11 04:14:55,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1115
2025-02-11 04:14:56,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.105,1116
2025-02-11 04:14:56,sfp_email,DEBUG,"Received event, SEARCH_ENGINE_WEB_CONTENT, from sfp_duckduckgo",1117
2025-02-11 04:14:56,sfp_duckduckgo,DEBUG,"Skipping amazonaws.com, already checked.",1118
2025-02-11 04:14:56,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1119
